station_id,timestamp,attribution,flagged_by_rule,flagged_by_physics,flagged_by_neighbor,flagged_by_ml,flagged_by_temporal,confidence_%,trust_state,alert_priority,corrected_value,ml_explanation
ST01,2026-08-28 07:00:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST01,2026-08-28 05:50:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST01,2026-08-28 07:10:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST01,2026-08-28 06:00:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST01,2026-08-28 05:20:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST01,2026-08-28 06:10:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST01,2026-08-28 05:40:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST01,2026-08-28 07:40:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST01,2026-08-28 07:50:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST01,2026-08-28 07:30:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST01,2026-08-28 06:40:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST01,2026-08-28 07:20:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST01,2026-08-28 06:50:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST01,2026-08-28 05:10:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST01,2026-08-28 06:20:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST02,2026-08-28 09:40:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST02,2026-08-28 10:20:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST02,2026-08-28 09:30:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST02,2026-08-28 08:50:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST02,2026-08-28 10:10:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST02,2026-08-28 10:50:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST02,2026-08-28 10:30:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST02,2026-08-28 09:00:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST02,2026-08-28 09:20:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST02,2026-08-28 09:50:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST02,2026-08-28 11:00:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST02,2026-08-29 06:50:00,Possible tampering,False,False,True,True,False,75.0,QUARANTINE,CRITICAL - send immediately,"1004.8hPa to 1006.8hPa (estimated, not confirmed)","{'available': True, 'model': 'Isolation Forest', 'top_features': [{'feature': 'pressure_zscore', 'display_name': 'Pressure Zscore', 'contribution': -0.8804, 'abs_contribution': 0.8804, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'pressure', 'display_name': 'Pressure', 'contribution': -0.7927, 'abs_contribution': 0.7927, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'pressure_deviation', 'display_name': 'Pressure Deviation', 'contribution': -0.6239, 'abs_contribution': 0.6239, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure_rate_of_change', 'display_name': 'Pressure Rate Of Change', 'contribution': -0.5581, 'abs_contribution': 0.5581, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temperature_deviation', 'display_name': 'Temperature Deviation', 'contribution': -0.259, 'abs_contribution': 0.259, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temperature_zscore', 'display_name': 'Temperature Zscore', 'contribution': -0.2393, 'abs_contribution': 0.2393, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_zscore', 'display_name': 'Humidity Zscore', 'contribution': -0.158, 'abs_contribution': 0.158, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'humidity_rate_of_change', 'display_name': 'Humidity Rate Of Change', 'contribution': -0.1543, 'abs_contribution': 0.1543, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature', 'display_name': 'Temperature', 'contribution': 0.1101, 'abs_contribution': 0.1101, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'humidity', 'display_name': 'Humidity', 'contribution': -0.0542, 'abs_contribution': 0.0542, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature_rate_of_change', 'display_name': 'Temperature Rate Of Change', 'contribution': 0.0487, 'abs_contribution': 0.0487, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'humidity_deviation', 'display_name': 'Humidity Deviation', 'contribution': -0.0476, 'abs_contribution': 0.0476, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temp_humidity_ratio', 'display_name': 'Temp Humidity Ratio', 'contribution': 0.0349, 'abs_contribution': 0.0349, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'dew_point', 'display_name': 'Dew Point', 'contribution': -0.013, 'abs_contribution': 0.013, 'importance': 'LOW', 'direction': 'anomalous'}], 'summary': 'Pressure Zscore had the strongest contribution to the Isolation Forest decision.'}"
ST02,2026-08-28 10:00:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST02,2026-08-28 09:10:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST02,2026-08-28 08:40:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST02,2026-08-28 10:40:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST02,2026-08-28 11:10:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST06,2026-08-28 14:30:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST06,2026-08-28 15:20:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST06,2026-08-28 13:30:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST06,2026-08-28 14:00:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST06,2026-08-28 15:30:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST06,2026-08-28 13:40:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST06,2026-08-28 14:10:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST06,2026-08-28 13:20:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST06,2026-08-28 13:50:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST06,2026-08-28 15:50:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST06,2026-08-28 15:10:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST06,2026-08-28 14:50:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST06,2026-08-28 15:40:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST06,2026-08-28 16:00:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST06,2026-08-28 14:20:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST06,2026-08-28 15:00:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST06,2026-08-28 14:40:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST06,2026-08-28 16:10:00,Sensor fault,True,False,False,False,False,75.0,QUARANTINE,CRITICAL - send immediately,,
ST08,2026-08-29 07:50:00,Possible tampering,False,False,True,True,False,75.0,QUARANTINE,CRITICAL - send immediately,"1010.0hPa to 1012.0hPa (estimated, not confirmed)","{'available': True, 'model': 'Isolation Forest', 'top_features': [{'feature': 'pressure_zscore', 'display_name': 'Pressure Zscore', 'contribution': -1.0392, 'abs_contribution': 1.0392, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'pressure', 'display_name': 'Pressure', 'contribution': -1.0216, 'abs_contribution': 1.0216, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'pressure_deviation', 'display_name': 'Pressure Deviation', 'contribution': -0.7259, 'abs_contribution': 0.7259, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temperature_rate_of_change', 'display_name': 'Temperature Rate Of Change', 'contribution': -0.5258, 'abs_contribution': 0.5258, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure_rate_of_change', 'display_name': 'Pressure Rate Of Change', 'contribution': -0.3581, 'abs_contribution': 0.3581, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_rate_of_change', 'display_name': 'Humidity Rate Of Change', 'contribution': -0.1349, 'abs_contribution': 0.1349, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature_zscore', 'display_name': 'Temperature Zscore', 'contribution': -0.1335, 'abs_contribution': 0.1335, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'dew_point', 'display_name': 'Dew Point', 'contribution': 0.1224, 'abs_contribution': 0.1224, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature_deviation', 'display_name': 'Temperature Deviation', 'contribution': -0.0797, 'abs_contribution': 0.0797, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'humidity_zscore', 'display_name': 'Humidity Zscore', 'contribution': 0.0558, 'abs_contribution': 0.0558, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temp_humidity_ratio', 'display_name': 'Temp Humidity Ratio', 'contribution': -0.037, 'abs_contribution': 0.037, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature', 'display_name': 'Temperature', 'contribution': 0.0368, 'abs_contribution': 0.0368, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'humidity', 'display_name': 'Humidity', 'contribution': 0.0116, 'abs_contribution': 0.0116, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'humidity_deviation', 'display_name': 'Humidity Deviation', 'contribution': -0.0044, 'abs_contribution': 0.0044, 'importance': 'LOW', 'direction': 'anomalous'}], 'summary': 'Pressure Zscore had the strongest contribution to the Isolation Forest decision.'}"
ST08,2026-08-28 09:30:00,Possible tampering,False,False,True,True,False,75.0,QUARANTINE,CRITICAL - send immediately,"65.6% to 67.6% (estimated, not confirmed)","{'available': True, 'model': 'Isolation Forest', 'top_features': [{'feature': 'pressure_zscore', 'display_name': 'Pressure Zscore', 'contribution': -0.6697, 'abs_contribution': 0.6697, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure_deviation', 'display_name': 'Pressure Deviation', 'contribution': -0.6278, 'abs_contribution': 0.6278, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_deviation', 'display_name': 'Humidity Deviation', 'contribution': -0.5678, 'abs_contribution': 0.5678, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temp_humidity_ratio', 'display_name': 'Temp Humidity Ratio', 'contribution': -0.4952, 'abs_contribution': 0.4952, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure', 'display_name': 'Pressure', 'contribution': -0.4951, 'abs_contribution': 0.4951, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity', 'display_name': 'Humidity', 'contribution': -0.4708, 'abs_contribution': 0.4708, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_zscore', 'display_name': 'Humidity Zscore', 'contribution': -0.4518, 'abs_contribution': 0.4518, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_rate_of_change', 'display_name': 'Humidity Rate Of Change', 'contribution': -0.1985, 'abs_contribution': 0.1985, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'dew_point', 'display_name': 'Dew Point', 'contribution': -0.1228, 'abs_contribution': 0.1228, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature', 'display_name': 'Temperature', 'contribution': 0.1178, 'abs_contribution': 0.1178, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature_deviation', 'display_name': 'Temperature Deviation', 'contribution': 0.0989, 'abs_contribution': 0.0989, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature_rate_of_change', 'display_name': 'Temperature Rate Of Change', 'contribution': -0.0884, 'abs_contribution': 0.0884, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'pressure_rate_of_change', 'display_name': 'Pressure Rate Of Change', 'contribution': 0.0466, 'abs_contribution': 0.0466, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature_zscore', 'display_name': 'Temperature Zscore', 'contribution': 0.0043, 'abs_contribution': 0.0043, 'importance': 'LOW', 'direction': 'normal'}], 'summary': 'Pressure Zscore had the strongest contribution to the Isolation Forest decision.'}"
ST09,2026-08-28 18:10:00,Possible tampering,False,False,True,True,False,75.0,QUARANTINE,CRITICAL - send immediately,"50.8% to 52.8% (estimated, not confirmed)","{'available': True, 'model': 'Isolation Forest', 'top_features': [{'feature': 'humidity', 'display_name': 'Humidity', 'contribution': -0.962, 'abs_contribution': 0.962, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'humidity_zscore', 'display_name': 'Humidity Zscore', 'contribution': -0.8262, 'abs_contribution': 0.8262, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_deviation', 'display_name': 'Humidity Deviation', 'contribution': -0.8175, 'abs_contribution': 0.8175, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temp_humidity_ratio', 'display_name': 'Temp Humidity Ratio', 'contribution': -0.7769, 'abs_contribution': 0.7769, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_rate_of_change', 'display_name': 'Humidity Rate Of Change', 'contribution': -0.7125, 'abs_contribution': 0.7125, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure_rate_of_change', 'display_name': 'Pressure Rate Of Change', 'contribution': 0.1283, 'abs_contribution': 0.1283, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure', 'display_name': 'Pressure', 'contribution': 0.1268, 'abs_contribution': 0.1268, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_deviation', 'display_name': 'Pressure Deviation', 'contribution': 0.1215, 'abs_contribution': 0.1215, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature', 'display_name': 'Temperature', 'contribution': -0.1185, 'abs_contribution': 0.1185, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'pressure_zscore', 'display_name': 'Pressure Zscore', 'contribution': 0.1119, 'abs_contribution': 0.1119, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'dew_point', 'display_name': 'Dew Point', 'contribution': 0.0948, 'abs_contribution': 0.0948, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature_deviation', 'display_name': 'Temperature Deviation', 'contribution': 0.0889, 'abs_contribution': 0.0889, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature_zscore', 'display_name': 'Temperature Zscore', 'contribution': 0.0445, 'abs_contribution': 0.0445, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature_rate_of_change', 'display_name': 'Temperature Rate Of Change', 'contribution': 0.028, 'abs_contribution': 0.028, 'importance': 'LOW', 'direction': 'normal'}], 'summary': 'Humidity had the strongest contribution to the Isolation Forest decision.'}"
ST02,2026-08-29 07:00:00,Possible tampering,False,False,True,False,False,74.5,QUARANTINE,CRITICAL - send immediately,"25.8°C to 28.9°C (estimated, not confirmed)",
ST02,2026-08-29 02:30:00,Possible tampering,False,False,True,False,False,74.2,QUARANTINE,CRITICAL - send immediately,"25.8°C to 27.8°C (estimated, not confirmed)",
ST02,2026-08-28 19:00:00,Possible tampering,False,False,True,False,False,73.8,QUARANTINE,CRITICAL - send immediately,"26.1°C to 28.1°C (estimated, not confirmed)",
